unique_id,program_id,program_name,program_name_en,program_type,program_variant,cluster,url,description,career_prospects,overall_opinion_score,first_year_female_pct,student_count,search_text
11286_1,11286,Organisatie Coaching,Organisation Development and Learning,Master,Parttime,Business Administration and Management,https://www.dehaagsehogeschool.nl/opleidingen/hbo-master/master-organisatie-coaching,"In the Master's programme Organisation Coaching you will learn how to make organisations more agile and how to help them learn and innovate together. You will develop a solid basis to guide employees, groups and organisations in development and change issues. You will learn various co-creative methods and develop the knowledge, skills and skills to guide all those involved in integrated issues such as vision formation, strategy development, transformation, culture and organizational change, process design, cooperation and innovation. Change and development is not self-evident, nor is it for you as a guide. You must dare to let go of your own conviction about what does and does not work and dare to engage in confrontation with attitude and behaviour in the organisation, with your client, but above all with yourself. In the Master's programme Organisation Coaching you will learn to create an authentic, with self-confidence and control, a safe learning environment in which you will work together with all parties involved in organization development.",,,,,"Program name: Organisatie Coaching
Program name (EN): Organisation Development and Learning
Type: Master | Variant: Parttime
Cluster: Business Administration and Management
URL: https://www.dehaagsehogeschool.nl/opleidingen/hbo-master/master-organisatie-coaching
Description: In the Master's programme Organisation Coaching you will learn how to make organisations more agile and how to help them learn and innovate together. You will develop a solid basis to guide employees, groups and organisations in development and change issues. You will learn various co-creative methods and develop the knowledge, skills and skills to guide all those involved in integrated issues such as vision formation, strategy development, transformation, culture and organizational change, process design, cooperation and innovation. Change and development is not self-evident, nor is it for you as a guide. You must dare to let go of your own conviction about what does and does not work and dare to engage in confrontation with attitude and behaviour in the organisation, with your client, but above all with yourself. In the Master's programme Organisation Coaching you will learn to create an authentic, with self-confidence and control, a safe learning environment in which you will work together with all parties involved in organization development.
Unique ID: 11286_1"
15544_1,15544,Risicomanagement,Risk Management,Master,Parttime,Business Administration and Management,https://www.dehaagsehogeschool.nl/opleidingen/hbo-master/master-risicomanagement,"You have been working as a risk manager at a large organisation for several years and you are constantly working to assess risk derivatives and take appropriate measures. In the Risk Management Master's programme, you will focus on this. In addition, you will pay a lot of attention to interpersonal skills, such as advising, influencing, convincing and communicating. With this broad-based master's programme, you will push your limits and increase your knowledge and skills. You will do this by working on them in your own practice every day. This way you will bring your organisation's risk policy to a higher level. You will develop a clear vision of all aspects of risk management. You will grow into a broad-oriented risk manager, who will assess and adequately manage risks, in line with what the organisation wants to achieve with risk management.",,4.5,,,"Program name: Risicomanagement
Program name (EN): Risk Management
Type: Master | Variant: Parttime
Cluster: Business Administration and Management
URL: https://www.dehaagsehogeschool.nl/opleidingen/hbo-master/master-risicomanagement
Description: You have been working as a risk manager at a large organisation for several years and you are constantly working to assess risk derivatives and take appropriate measures. In the Risk Management Master's programme, you will focus on this. In addition, you will pay a lot of attention to interpersonal skills, such as advising, influencing, convincing and communicating. With this broad-based master's programme, you will push your limits and increase your knowledge and skills. You will do this by working on them in your own practice every day. This way you will bring your organisation's risk policy to a higher level. You will develop a clear vision of all aspects of risk management. You will grow into a broad-oriented risk manager, who will assess and adequately manage risks, in line with what the organisation wants to achieve with risk management.
Overall opinion score: 4.5
Unique ID: 15544_1"
18588_0,18588,Social Work,Social Work,Bachelor,Fulltime,Social Work,https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/social-work-voltijd,"Make a positive impact on the lives of others, which appeals to you. Making things matter. For example, as a youth worker, an out-of-work mentor or a teacher. In the Social Work programme, you support people in everyday life, so that the quality of life increases. You learn everything about promoting social cohesion, inclusiveness and participation of citizens at school and in practice. For example, you start working with the guidance of a family and bringing together and supporting neighbourhood residents. You also get the right tools to tackle poverty, social inequalities and exclusion. In the third year, you choose the flow profile (Youth, Care or Welfare and Society) that suits you best. As a social worker, you have a positive impact on the lives of others!",,3.5520231214,68.651,933.0,"Program name: Social Work
Program name (EN): Social Work
Type: Bachelor | Variant: Fulltime
Cluster: Social Work
URL: https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/social-work-voltijd
Description: Make a positive impact on the lives of others, which appeals to you. Making things matter. For example, as a youth worker, an out-of-work mentor or a teacher. In the Social Work programme, you support people in everyday life, so that the quality of life increases. You learn everything about promoting social cohesion, inclusiveness and participation of citizens at school and in practice. For example, you start working with the guidance of a family and bringing together and supporting neighbourhood residents. You also get the right tools to tackle poverty, social inequalities and exclusion. In the third year, you choose the flow profile (Youth, Care or Welfare and Society) that suits you best. As a social worker, you have a positive impact on the lives of others!
Overall opinion score: 3.5520231214
First-year female %: 68.651
Student count: 933.0
Unique ID: 18588_0"
18588_1,18588,Social Work,Social Work,Bachelor,Parttime,Social Work,https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/social-work-deeltijd,"In your work you like to get the best out of people and in yourself. During the dual social work programme, you will learn how to help people yourself. You will develop new knowledge and skills and start working on the challenges you face as a professional (oncoming) player. Think of: participation, direction at the client, medicalisation and changes in society. You will use the theory and research results to improve the quality of the work in the social domain. You will also exchange knowledge and experience with experts from the practice, teachers and fellow students. Thanks to the flexible program of this programme, you can decide in which order you follow the modules and at what pace. So you choose a learning route that suits you.",,3.5520231214,68.651,933.0,"Program name: Social Work
Program name (EN): Social Work
Type: Bachelor | Variant: Parttime
Cluster: Social Work
URL: https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/social-work-deeltijd
Description: In your work you like to get the best out of people and in yourself. During the dual social work programme, you will learn how to help people yourself. You will develop new knowledge and skills and start working on the challenges you face as a professional (oncoming) player. Think of: participation, direction at the client, medicalisation and changes in society. You will use the theory and research results to improve the quality of the work in the social domain. You will also exchange knowledge and experience with experts from the practice, teachers and fellow students. Thanks to the flexible program of this programme, you can decide in which order you follow the modules and at what pace. So you choose a learning route that suits you.
Overall opinion score: 3.5520231214
First-year female %: 68.651
Student count: 933.0
Unique ID: 18588_1"
18588_2,18588,Social Work,Social Work,Bachelor,Dual,Social Work,https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/social-work-duaal,"In addition to your own valuable experiences, you will learn how to work together with vulnerable people to find solutions to the problems they experience in their lives. In addition, you will use your talents and knowledge to inspire and motivate colleagues and volunteers to do their work as well as possible. You will start working with challenges that you will encounter in practice, such as participation, direction by the client, changing society and medicalisation. You will use the theory and research results to improve the quality of work in the social domain. You will also exchange knowledge and experiences with experts from practice, lecturers and fellow students. You will grow into a professional who can work effortlessly with other disciplines and who dare to work for his field.",,3.5520231214,68.651,933.0,"Program name: Social Work
Program name (EN): Social Work
Type: Bachelor | Variant: Dual
Cluster: Social Work
URL: https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/social-work-duaal
Description: In addition to your own valuable experiences, you will learn how to work together with vulnerable people to find solutions to the problems they experience in their lives. In addition, you will use your talents and knowledge to inspire and motivate colleagues and volunteers to do their work as well as possible. You will start working with challenges that you will encounter in practice, such as participation, direction by the client, changing society and medicalisation. You will use the theory and research results to improve the quality of work in the social domain. You will also exchange knowledge and experiences with experts from practice, lecturers and fellow students. You will grow into a professional who can work effortlessly with other disciplines and who dare to work for his field.
Overall opinion score: 3.5520231214
First-year female %: 68.651
Student count: 933.0
Unique ID: 18588_2"
20172_1,20172,Cyber Security Engineering,Cyber Security Engineering,Master,Parttime,Computer Science,https://www.dehaagsehogeschool.nl/opleidingen/hbo-master/master-cyber-security-engineering,"As a society, we have become increasingly dependent on cyberspace. All day long, we use the Internet to regulate business and exchange data. As a result, cyberspace has been one of the favorite targets of criminal organizations for years. Phishing, ransomware, viruses: they cost small and large companies a lot of money. To protect your organisation from this type of risk derivatives, you would like to grow to the role of leading technical specialist in cybersecurity. In the master's Cyber Security Engineering programme, you will learn everything you need to do. You will start to develop and implement ICT-related security solutions that fit your organisation's needs. You will also be able to practice your research skills.",,4.0,,,"Program name: Cyber Security Engineering
Program name (EN): Cyber Security Engineering
Type: Master | Variant: Parttime
Cluster: Computer Science
URL: https://www.dehaagsehogeschool.nl/opleidingen/hbo-master/master-cyber-security-engineering
Description: As a society, we have become increasingly dependent on cyberspace. All day long, we use the Internet to regulate business and exchange data. As a result, cyberspace has been one of the favorite targets of criminal organizations for years. Phishing, ransomware, viruses: they cost small and large companies a lot of money. To protect your organisation from this type of risk derivatives, you would like to grow to the role of leading technical specialist in cybersecurity. In the master's Cyber Security Engineering programme, you will learn everything you need to do. You will start to develop and implement ICT-related security solutions that fit your organisation's needs. You will also be able to practice your research skills.
Overall opinion score: 4.0
Unique ID: 20172_1"
20572_0,20572,Integrale Bedrijfsvoering,Integrated Business Support,Master,Fulltime,Business Administration and Management,https://www.dehaagsehogeschool.nl/opleidingen/hbo-master/master-integrale-bedrijfsvoering,"Unique in the Netherlands: as the first institution for higher education, De Haagse Hogeschool offers a master's degree in Integrated Business Management. In this full-time master you develop yourself into the manager or advisor of the future that connects people and simplifies processes. After this one-year master you know how to work together optimally. You guarantee the efficiency, impact and sustainability of the organization, which companies and institutions need to do. During this master you develop your academic and professional skills and learn how to balance in people, services and processes. You also look at the instruments, systems and arrangements that can increase the coherence within the organisation. You take into account the advancing digitisation without losing the personal aspect of the organisation.",,3.5151515152,44.928,,"Program name: Integrale Bedrijfsvoering
Program name (EN): Integrated Business Support
Type: Master | Variant: Fulltime
Cluster: Business Administration and Management
URL: https://www.dehaagsehogeschool.nl/opleidingen/hbo-master/master-integrale-bedrijfsvoering
Description: Unique in the Netherlands: as the first institution for higher education, De Haagse Hogeschool offers a master's degree in Integrated Business Management. In this full-time master you develop yourself into the manager or advisor of the future that connects people and simplifies processes. After this one-year master you know how to work together optimally. You guarantee the efficiency, impact and sustainability of the organization, which companies and institutions need to do. During this master you develop your academic and professional skills and learn how to balance in people, services and processes. You also look at the instruments, systems and arrangements that can increase the coherence within the organisation. You take into account the advancing digitisation without losing the personal aspect of the organisation.
Overall opinion score: 3.5151515152
First-year female %: 44.928
Unique ID: 20572_0"
20572_1,20572,Integrale Bedrijfsvoering,Integrated Business Support,Master,Parttime,Business Administration and Management,https://www.dehaagsehogeschool.nl/opleidingen/hbo-master/master-integrale-bedrijfsvoering-deeltijd,"With the Master's degree in Integral Business Management, you will develop yourself into a manager and advisor of the future. Within your organisation, you will become a bridge builder that connects people and departments and aims to simplify the processes. This master's programme will teach you everything about integrated business management and how to ensure that support services work optimally together. You will guarantee the efficiency, impact and sustainability of the organisation. You will thus be the focal point for many companies and institutions. This master's programme has a broad scope and a sharp focus, in which you work on concrete tasks in your daily practice. You will develop your academic and professional skills and learn how to balance in people, services and processes. In doing so, you will not lose sight of the individual, despite the ongoing digitisation. A well-functioning organisation must have the most of the people who work there.",,3.5151515152,44.928,,"Program name: Integrale Bedrijfsvoering
Program name (EN): Integrated Business Support
Type: Master | Variant: Parttime
Cluster: Business Administration and Management
URL: https://www.dehaagsehogeschool.nl/opleidingen/hbo-master/master-integrale-bedrijfsvoering-deeltijd
Description: With the Master's degree in Integral Business Management, you will develop yourself into a manager and advisor of the future. Within your organisation, you will become a bridge builder that connects people and departments and aims to simplify the processes. This master's programme will teach you everything about integrated business management and how to ensure that support services work optimally together. You will guarantee the efficiency, impact and sustainability of the organisation. You will thus be the focal point for many companies and institutions. This master's programme has a broad scope and a sharp focus, in which you work on concrete tasks in your daily practice. You will develop your academic and professional skills and learn how to balance in people, services and processes. In doing so, you will not lose sight of the individual, despite the ongoing digitisation. A well-functioning organisation must have the most of the people who work there.
Overall opinion score: 3.5151515152
First-year female %: 44.928
Unique ID: 20572_1"
20682_0,20682,E-commerce,E-commerce,Associate degree,Fulltime,Small Business and Retail Management,https://www.dehaagsehogeschool.nl/opleidingen/associate-degree/e-commerce-voltijd,"The 2-year AD E-commerce programme full-time allows you to become the professional who knows exactly what knowledge and skills are needed to successfully do online business. You want to become the expert working on different channels. You not only want to build and optimize a webshop, but also make e-commerce an important part of the business strategy. You want to be able to steer on data and you want to translate your creative ideas into commercial online actions that fit your business strategy. If your heart beats faster, this 2-year AD E-commerce programme is full-time.",,,33.333,13.0,"Program name: E-commerce
Program name (EN): E-commerce
Type: Associate degree | Variant: Fulltime
Cluster: Small Business and Retail Management
URL: https://www.dehaagsehogeschool.nl/opleidingen/associate-degree/e-commerce-voltijd
Description: The 2-year AD E-commerce programme full-time allows you to become the professional who knows exactly what knowledge and skills are needed to successfully do online business. You want to become the expert working on different channels. You not only want to build and optimize a webshop, but also make e-commerce an important part of the business strategy. You want to be able to steer on data and you want to translate your creative ideas into commercial online actions that fit your business strategy. If your heart beats faster, this 2-year AD E-commerce programme is full-time.
First-year female %: 33.333
Student count: 13.0
Unique ID: 20682_0"
20682_1,20682,E-commerce,E-commerce,Associate degree,Parttime,Small Business and Retail Management,https://www.dehaagsehogeschool.nl/opleidingen/associate-degree/e-commerce,"You want to grow, be coached and make your own choices in your current work within the e-commerce school. You can do this with the Associate degree programme E-commerce of De Haagse Hogeschool. You can put this together for a large part. You learn what you need and apply it directly to your work. You start working with webshops, internet marketing and payment systems, for example. You also deepen yourself in sales channels, logistics chains, earning models, conversion, optimization, marketing plans and sustainability. In short, you will learn everything to make your current job and your future career a success. You will do so at least one day a week at school and above all in your own work. Your products and projects will also be evaluated in practice, so you will eventually get your degree without exams.","This Ad programme is the perfect basis for a lifetime of developing, so that you are and will continue to be more attractive to employers. Now and in the future. With your diploma, you can move directly to another position with your current employer. Many of our students already make career steps during their education, because they apply directly in practice what they have learned at school and make the difference for their organisation. You can also continue studying, immediately after your education or later. In 2 years you can, for example, get the Bachelor's degree in Entrepreneurship & Retail Management.",,33.333,13.0,"Program name: E-commerce
Program name (EN): E-commerce
Type: Associate degree | Variant: Parttime
Cluster: Small Business and Retail Management
URL: https://www.dehaagsehogeschool.nl/opleidingen/associate-degree/e-commerce
Description: You want to grow, be coached and make your own choices in your current work within the e-commerce school. You can do this with the Associate degree programme E-commerce of De Haagse Hogeschool. You can put this together for a large part. You learn what you need and apply it directly to your work. You start working with webshops, internet marketing and payment systems, for example. You also deepen yourself in sales channels, logistics chains, earning models, conversion, optimization, marketing plans and sustainability. In short, you will learn everything to make your current job and your future career a success. You will do so at least one day a week at school and above all in your own work. Your products and projects will also be evaluated in practice, so you will eventually get your degree without exams.
Career prospects: This Ad programme is the perfect basis for a lifetime of developing, so that you are and will continue to be more attractive to employers. Now and in the future. With your diploma, you can move directly to another position with your current employer. Many of our students already make career steps during their education, because they apply directly in practice what they have learned at school and make the difference for their organisation. You can also continue studying, immediately after your education or later. In 2 years you can, for example, get the Bachelor's degree in Entrepreneurship & Retail Management.
First-year female %: 33.333
Student count: 13.0
Unique ID: 20682_1"
20682_2,20682,E-commerce,E-commerce,Associate degree,Dual,Small Business and Retail Management,https://www.dehaagsehogeschool.nl/opleidingen/associate-degree/e-commerce-duaal,"dual e-commerce: The 2-year E-commerce programme (Associate degree duale) will lead you to the specialist who translates the customer's needs and wishes into a future-proof business. After 2 years, you understand and improve the process of purchasing, assortment, pricing, sales, handling, return policy and aftercare. You have the technical, financial and process knowledge to sell products through various digital channels and platforms (omnichannel). You identify opportunities to optimize the webshop and increase conversion. You translate these opportunities into concrete improvements, using your knowledge about consumer behaviour, trends and developments. Sustainability is important within the training, because this is a topical and relevant issue within retail and e-commerce. As an advecker you see e-commerce as an integral part of your business strategy. You know how to give practical content to that strategy every day.",,,33.333,13.0,"Program name: E-commerce
Program name (EN): E-commerce
Type: Associate degree | Variant: Dual
Cluster: Small Business and Retail Management
URL: https://www.dehaagsehogeschool.nl/opleidingen/associate-degree/e-commerce-duaal
Description: dual e-commerce: The 2-year E-commerce programme (Associate degree duale) will lead you to the specialist who translates the customer's needs and wishes into a future-proof business. After 2 years, you understand and improve the process of purchasing, assortment, pricing, sales, handling, return policy and aftercare. You have the technical, financial and process knowledge to sell products through various digital channels and platforms (omnichannel). You identify opportunities to optimize the webshop and increase conversion. You translate these opportunities into concrete improvements, using your knowledge about consumer behaviour, trends and developments. Sustainability is important within the training, because this is a topical and relevant issue within retail and e-commerce. As an advecker you see e-commerce as an integral part of your business strategy. You know how to give practical content to that strategy every day.
First-year female %: 33.333
Student count: 13.0
Unique ID: 20682_2"
20685_1,20685,Online Marketing,Online Marketing,Associate degree,Parttime,Commercial Economics,https://www.dehaagsehogeschool.nl/opleidingen/associate-degree/online-marketing,"During this 2-year Associate Degree programme, you will learn everything about online marketing. You will explore and discover many new insights within your field. Because you work and learn at the same time, you will be able to use your new knowledge and skills immediately. You will discover how to apply proven marketing principles online and, above all, why they work so well. You will learn how to use data to develop effective content, websites and campaigns. Together with your fellow students, you will work on relevant issues, where you will learn a lot from each other. Everyone has different experiences from other organisations. And after this 2-year programme, you will not be ready to discover? Then opt for another bachelor's programme or for a master's programme. Online trends change continuously, so there will always be something new to learn!","This Ad programme is the perfect basis for a lifetime of developing, so that you are and will remain more attractive to employers. Now and in the future. With your diploma you can move directly to another position with your current employer. Many of our students already make career steps during their education, because they apply directly in practice what they have learned at school and make the difference for their organization. You can also continue studying, immediately after your education or later. In 2 years you can, for example, get the Bachelor's degree in Commercial Economy.",,37.5,24.0,"Program name: Online Marketing
Program name (EN): Online Marketing
Type: Associate degree | Variant: Parttime
Cluster: Commercial Economics
URL: https://www.dehaagsehogeschool.nl/opleidingen/associate-degree/online-marketing
Description: During this 2-year Associate Degree programme, you will learn everything about online marketing. You will explore and discover many new insights within your field. Because you work and learn at the same time, you will be able to use your new knowledge and skills immediately. You will discover how to apply proven marketing principles online and, above all, why they work so well. You will learn how to use data to develop effective content, websites and campaigns. Together with your fellow students, you will work on relevant issues, where you will learn a lot from each other. Everyone has different experiences from other organisations. And after this 2-year programme, you will not be ready to discover? Then opt for another bachelor's programme or for a master's programme. Online trends change continuously, so there will always be something new to learn!
Career prospects: This Ad programme is the perfect basis for a lifetime of developing, so that you are and will remain more attractive to employers. Now and in the future. With your diploma you can move directly to another position with your current employer. Many of our students already make career steps during their education, because they apply directly in practice what they have learned at school and make the difference for their organization. You can also continue studying, immediately after your education or later. In 2 years you can, for example, get the Bachelor's degree in Commercial Economy.
First-year female %: 37.5
Student count: 24.0
Unique ID: 20685_1"
20703_0,20703,Applied Data Science & Artificial Intelligence,Applied Data Science & Artificial Intelligence,Bachelor,Fulltime,Information Science,https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/applied-data-science-artificial-intelligence,"ChatGPT: writes and programming by studying billions of lines of text and code. This AI development is extremely fast and you can meet in all sectors. From healthcare, agriculture, marketing and right to development aid! Computers 'learn from data. Organisations can take those valuable knowledge-based decisions. Are you curious how this works? Follow the programme Applied Data Science & Artificial Intelligence in Zoetermeer or The Hague. Soon you will see: working with data and artificial intelligence means much more than just technology. You also look at the social and ethical side of it. What problem does an organization want to solve? What data is available? Do your solutions not unintentionally affect the privacy of individuals? The knowledge you gain about programming and machine learning, you learn how to apply in the organization for which you are going to work. In short, you learn by doing so.",,3.6444444444,15.19,80.0,"Program name: Applied Data Science & Artificial Intelligence
Program name (EN): Applied Data Science & Artificial Intelligence
Type: Bachelor | Variant: Fulltime
Cluster: Information Science
URL: https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/applied-data-science-artificial-intelligence
Description: ChatGPT: writes and programming by studying billions of lines of text and code. This AI development is extremely fast and you can meet in all sectors. From healthcare, agriculture, marketing and right to development aid! Computers 'learn from data. Organisations can take those valuable knowledge-based decisions. Are you curious how this works? Follow the programme Applied Data Science & Artificial Intelligence in Zoetermeer or The Hague. Soon you will see: working with data and artificial intelligence means much more than just technology. You also look at the social and ethical side of it. What problem does an organization want to solve? What data is available? Do your solutions not unintentionally affect the privacy of individuals? The knowledge you gain about programming and machine learning, you learn how to apply in the organization for which you are going to work. In short, you learn by doing so.
Overall opinion score: 3.6444444444
First-year female %: 15.19
Student count: 80.0
Unique ID: 20703_0"
20708_1,20708,Sociaal Werk,Social Work,Associate degree,Parttime,Social Work,https://www.dehaagsehogeschool.nl/opleidingen/associate-degree/sociaal-werk,"It's not easy for everyone to participate in society. You want to help people, so they can participate fully in society. During the 2-year Associate Degree Programme Social Work, you will develop your knowledge and yourself, so that you can make a difference in the lives of others. You will learn how to use healthcare technology and digitalisation to increase the quality of life. During the course, you will be active in your own work environment for at least 16 hours a week as a healthcare professional. This way you can put your new knowledge, skills and professional attitude into practice. The pace at which you learn, the learning route and the way of learning is determined by yourself. We provide professional and personal guidance and one learning meeting per week at De Haagse Hogeschool. This way you can develop yourself into a healthcare professional that can really help people, in collaboration with their relatives, care professionals and other care professionals.","This Ad programme is the perfect basis for a lifetime to develop, so that you are and will remain more attractive to employers. Now and in the future. After getting your degree, you can get started immediately, for example as an elderly worker, prevention worker, coordinating supervisor or care broker. With your knowledge and skills, you can make the difference in mental health care, nursing and care homes, addiction care, institutions for supervised living, rehabilitation centers, home care, prevention care, care farms and care for the elderly. You can also continue studying immediately after your education or later. In 2 years you can get the Bachelor's degree Social Work.",3.9565217391,76.471,64.0,"Program name: Sociaal Werk
Program name (EN): Social Work
Type: Associate degree | Variant: Parttime
Cluster: Social Work
URL: https://www.dehaagsehogeschool.nl/opleidingen/associate-degree/sociaal-werk
Description: It's not easy for everyone to participate in society. You want to help people, so they can participate fully in society. During the 2-year Associate Degree Programme Social Work, you will develop your knowledge and yourself, so that you can make a difference in the lives of others. You will learn how to use healthcare technology and digitalisation to increase the quality of life. During the course, you will be active in your own work environment for at least 16 hours a week as a healthcare professional. This way you can put your new knowledge, skills and professional attitude into practice. The pace at which you learn, the learning route and the way of learning is determined by yourself. We provide professional and personal guidance and one learning meeting per week at De Haagse Hogeschool. This way you can develop yourself into a healthcare professional that can really help people, in collaboration with their relatives, care professionals and other care professionals.
Career prospects: This Ad programme is the perfect basis for a lifetime to develop, so that you are and will remain more attractive to employers. Now and in the future. After getting your degree, you can get started immediately, for example as an elderly worker, prevention worker, coordinating supervisor or care broker. With your knowledge and skills, you can make the difference in mental health care, nursing and care homes, addiction care, institutions for supervised living, rehabilitation centers, home care, prevention care, care farms and care for the elderly. You can also continue studying immediately after your education or later. In 2 years you can get the Bachelor's degree Social Work.
Overall opinion score: 3.9565217391
First-year female %: 76.471
Student count: 64.0
Unique ID: 20708_1"
20708_2,20708,Sociaal Werk,Social Work,Associate degree,Dual,Social Work,https://www.dehaagsehogeschool.nl/opleidingen/associate-degree/sociaal-werk-duaal,"Do you work as a professional in Care of Well-being and want to develop yourself further? Then the dual Associate degree programme Social Work is written on your body! You will continue to work, but you will also follow flexible, thematic education. From different perspectives and with the use of care technology you will learn how to help people improve their quality of life. Thus, you will deepen your knowledge of hard-to-understand behavior, disease images, forms of recovery and methodical work. There is a lot of attention to working with other healthcare professionals, caregivers and family systems. You will be trained to contribute to a just and inclusive society in a metropolitan context. In 24 months you will combine work and learn and open your doors to a career as a social worker at HBO level. With your Ad diploma in pocket you can move to the third and fourth year of the Bachelor's programme Social Work.","This Ad programme is the perfect basis for a lifetime to develop, so that you are and will remain more attractive to employers. Now and in the future. After getting your degree, you can get started immediately, for example as an elderly worker, prevention worker, coordinating supervisor or care broker. With your knowledge and skills, you can make the difference in mental health care, nursing and care homes, addiction care, institutions for supervised living, rehabilitation centers, home care, prevention care, care farms and care for the elderly. You can also continue studying immediately after your education or later. In 2 years you can get the Bachelor's degree Social Work.",3.9565217391,76.471,64.0,"Program name: Sociaal Werk
Program name (EN): Social Work
Type: Associate degree | Variant: Dual
Cluster: Social Work
URL: https://www.dehaagsehogeschool.nl/opleidingen/associate-degree/sociaal-werk-duaal
Description: Do you work as a professional in Care of Well-being and want to develop yourself further? Then the dual Associate degree programme Social Work is written on your body! You will continue to work, but you will also follow flexible, thematic education. From different perspectives and with the use of care technology you will learn how to help people improve their quality of life. Thus, you will deepen your knowledge of hard-to-understand behavior, disease images, forms of recovery and methodical work. There is a lot of attention to working with other healthcare professionals, caregivers and family systems. You will be trained to contribute to a just and inclusive society in a metropolitan context. In 24 months you will combine work and learn and open your doors to a career as a social worker at HBO level. With your Ad diploma in pocket you can move to the third and fourth year of the Bachelor's programme Social Work.
Career prospects: This Ad programme is the perfect basis for a lifetime to develop, so that you are and will remain more attractive to employers. Now and in the future. After getting your degree, you can get started immediately, for example as an elderly worker, prevention worker, coordinating supervisor or care broker. With your knowledge and skills, you can make the difference in mental health care, nursing and care homes, addiction care, institutions for supervised living, rehabilitation centers, home care, prevention care, care farms and care for the elderly. You can also continue studying immediately after your education or later. In 2 years you can get the Bachelor's degree Social Work.
Overall opinion score: 3.9565217391
First-year female %: 76.471
Student count: 64.0
Unique ID: 20708_2"
10951_0,10951,HBO-ICT,Information & Communication Technology,Bachelor,Fulltime,Computer Science,https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/hbo-ict,"With ICT you can really go all the way. Whizzkid you don't need to be for this study. Do you like to build websites, gaming or programming? You will learn it all in the HBO-ICT programme. Exciting topics such as big data and cybersecurity are also covered. From supertech to business advisor: with a diploma HBO-ICT in your pocket everything is possible. In the fast development of automation you are always one step ahead of everyone, because you follow that development closely and know exactly what is going on. The first half of the year is the same in all locations and you get to know ICT in full width. Then you make a choice for a particular direction: Business & Data Management (location The Hague), Information Security Management (location Zoetermeer), Innovation Development (location Zoetermeer), Network & Systems Engineering (location Delft) and Software Engineering (location The Hague).","For now, The Hague University of Applied Sciences is the only one with a bachelor's programme in the field of information security in the Netherlands. With the programme Information Security Management, the Academy for ICT & Media in Zoetermeer offers its students an extra chance of a successful career in ICT. We expect our final candidates to have a job even before they actually graduate.",3.4122807018000003,5.882000000000001,431.0,"Program name: HBO-ICT
Program name (EN): Information & Communication Technology
Type: Bachelor | Variant: Fulltime
Cluster: Computer Science
URL: https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/hbo-ict
Description: With ICT you can really go all the way. Whizzkid you don't need to be for this study. Do you like to build websites, gaming or programming? You will learn it all in the HBO-ICT programme. Exciting topics such as big data and cybersecurity are also covered. From supertech to business advisor: with a diploma HBO-ICT in your pocket everything is possible. In the fast development of automation you are always one step ahead of everyone, because you follow that development closely and know exactly what is going on. The first half of the year is the same in all locations and you get to know ICT in full width. Then you make a choice for a particular direction: Business & Data Management (location The Hague), Information Security Management (location Zoetermeer), Innovation Development (location Zoetermeer), Network & Systems Engineering (location Delft) and Software Engineering (location The Hague).
Career prospects: For now, The Hague University of Applied Sciences is the only one with a bachelor's programme in the field of information security in the Netherlands. With the programme Information Security Management, the Academy for ICT & Media in Zoetermeer offers its students an extra chance of a successful career in ICT. We expect our final candidates to have a job even before they actually graduate.
Overall opinion score: 3.4122807018000003
First-year female %: 5.882000000000001
Student count: 431.0
Unique ID: 10951_0"
