location_id,program_id,career_alignment_score,career_prospects,teacher_engagement_score,program_start_date,teacher_quality_score,progression_to_year2_pct,continue_study_after_pct,curriculum_content_score,english_material_score,diploma_level_pct,description,program_diploma_pct,program_variant,choose_again_score,atmosphere_score,study_guidance_score,study_load_score,study_facilities_score,assessment_evaluation_score,url,url_en,overall_opinion_score,funding_type,cluster,first_year_students,first_year_female_pct,joint_degree,latest_program_year,name,program_name,program_name_en,n_overall_opinion,education_level,sector,institution_type,program_type,student_count,study_load_hours,degree_title,admission_requirements_mbo,increased_tuition_intensive_program,legal_additional_requirements_havo,legal_additional_requirements_vwo,legal_prior_education_havo,legal_prior_education_vwo,text_length,text_en
114,8998,,"Bedrijfskunde MER-studenten zijn generalisten die na hun studie op veel terreinen aan de slag kunnen. Denk aan jobs bij banken, verzekeraars, uitzendbureaus of bij de overheid en maatschappelijke organisaties. Ook kun je terecht in het midden- en kleinbedrijf.",3.7685185185,2003-09-01,,74.64788732390001,,3.5833333333,,38.9830508475,"Een goede bedrijfskundige is van alle markten thuis. Daarom werk je tijdens de deeltijdopleiding Bedrijfskunde samen met studenten van de opleidingen Human Resource Management en Facility Management. Je duikt in actuele thema’s die voor al deze vakgebieden relevant zijn, zoals duurzaamheid en een circulaire economie. Bedrijfskunde blijft natuurlijk leidend, maar juist nu hebben organisaties behoefte aan allround professionals die klaar zijn voor de toekomst. Door onze nauwe samenwerking met het bedrijfsleven is de lesstof altijd praktijkgericht en up-to-date. Omdat je leert en werkt tegelijk, kun je je nieuwe kennis en vaardigheden vanaf dag 1 toepassen in je eigen werk. Je werkgever wordt dus ook meteen beter van deze opleiding. Gaandeweg ontwikkel je jezelf tot een multidisciplinaire bedrijfskundige professional die aantrekkelijk is voor een breed scala aan organisaties en bedrijven.",38.9830508475,Parttime,,4.583333333300001,,3.25,3.6153846154,3.5972222222,https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/bedrijfskunde-deeltijd,,3.573964497,Bekostigd,Bedrijfskunde en management,200.0,23.0,0,2024.0,Bedrijfskunde,Bedrijfskunde,Business Administration,169.0,Bachelor,Economie en Bedrijf,HBO,Bachelor,719.0,240,Bachelor of Science,Direct toelaatbaar,0,,,"Havo met profiel EM, CM, NG, NT.","Vwo met profiel EM, CM, NG, NT.",,
114,10474,3.8452655889,Als pedagoog heb je goede kansen om binnen je werkveld aan de slag te gaan. Je krijgt veel theoretische en praktijkbagage mee.,3.7538744418,2011-09-01,3.6784064665,50.6237006237,17.6470588235,3.6347701149,3.3333333333,36.1794500724,"Bij de opleiding Pedagogiek leer je hoe je kinderen, jongeren, ouders en andere opvoeders kunt begeleiden, adviseren en ondersteunen. Je krijgt meteen je eigen studieloopbaanbegeleider toegewezen, die je optimaal voorbereid op de beroepspraktijk en je begeleidt in je ontwikkeling tot professional. Tijdens de opleiding Pedagogiek komen verschillende thema’s en doelgroepen binnen de samenleving aan bod. Hoe zorg je dat de opvoeding van kinderen zo goed mogelijk verloopt? Wat doe je als kinderen of jongeren vastlopen in hun ontwikkeling? Wat voor adviezen geef je? Samen leggen we een stevige theoretische basis. Deze theorie breng je het eerste jaar direct in de praktijk tijdens je stage. Op je stageplek ontdek je snel welke doelgroep en richting het beste bij je past. Je traint jezelf in het voeren van gesprekken met kinderen, jongeren en (mede)opvoeders. Je leert kinderen of jongeren te observeren en denkt na over je persoonlijke ontwikkeling. Je verkent je grenzen. Ook behoort een stage of minor in het buitenland tot de mogelijkheden.",32.7062228654,Fulltime,3.861047836,4.0272727273,3.8972081218,3.5034482759000003,3.8979591837,3.5489045383,https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/pedagogiek,,3.8179775281,Bekostigd,Pedagogiek,372.0,95.43,0,2024.0,Pedagogiek,Pedagogiek,Educational Theory,445.0,Bachelor,Onderwijs en Opvoeding,HBO,Bachelor,927.0,240,Bachelor of Arts,Direct toelaatbaar,0,,,"Havo met profiel EM, CM, NG, NT.","Vwo met profiel EM, CM, NG, NT.",,
114,10948,3.2527075812,,3.3885640026,2003-09-01,3.1253571429,59.626719057,9.6153846154,3.3049295775000003,3.362962963,28.8679245283,"Met ICT kun je echt alle kanten op. Een whizzkid hoef je voor deze studie zeker niet te zijn. Vind je websites bouwen, gamen of programmeren interessant? Je leert het allemaal bij de opleiding HBO-ICT. Spannende onderwerpen als big data en cybersecurity komen ook aan bod. Van supertechneut tot bedrijfsadviseur: met een diploma HBO-ICT op zak is alles mogelijk. In de snelle ontwikkeling van de automatisering ben jij iedereen steeds een stapje voor, omdat je die ontwikkeling op de voet volgt en precies weet wat er speelt. Het eerste halfjaar is op alle locaties gelijk en leer je ICT in de volle breedte kennen. Daarna maak je een keuze voor een bepaalde richting: Business & Data Management (locatie Den Haag), Information Security Management (locatie Zoetermeer), Innovative Development (locatie Zoetermeer), Network & Systems Engineering (locatie Delft) en Software Engineering (locatie Den Haag).",25.7547169811,Fulltime,3.2729805014,3.6852367688,3.4527027027,3.2619718310000003,3.6222222222,3.1700385356000003,https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/hbo-ict,,3.2832080201,Bekostigd,Informatica,307.0,10.749,0,2024.0,HBO-ICT,HBO-ICT,Information & Communication Technology,399.0,Bachelor,Exact en Informatica,HBO,Bachelor,1051.0,240,Bachelor of Science,Direct toelaatbaar,0,,,"Havo met profiel EM, CM, NG, NT.","Vwo met profiel EM, CM, NG, NT.",1000.0,"HBO-ICT programme Bachelor Go to content Main navigation - Dutch Logo of De Haagse Hogeschool, go to homepage Search Nederlands Login Close Ask your question about the programme Ask your question about the programme Sign up for this programme Come to our Open Day on Saturday 1 November Something for you? You like building, gaming or programming websites? Or maybe you'll find big data and cybersecurity exciting topics? Then the programme HBO-ICT is something for you. Read more HBO-ICT is much more than a digital genius programme: it's a training for you! Do you love the fast developments in the IT sector? From programming, information security, business processes, databases or networks? In our wide bachelor programme you feel like a fish in the water. You can really be a super-tech?"
114,10948,3.35,,3.7845117845,2003-09-01,3.6360294118,60.0,0.0,3.4007352941,3.8,33.0097087379,"Vind je technologie geweldig, hou je van puzzelen en wil je dingen bedenken waar mensen écht wat aan hebben? Dan is een baan als software engineer iets voor jou. Tijdens de deeltijdopleiding HBO-ICT ga je volop aan de slag met apps en databases. Je gaat die zelf ontwerpen, ontwikkelen en beheren. Daarmee zet je een volgende stap in je carrière en ben je goed voorbereid op een toekomst waarin IT een steeds belangrijkere plaats inneemt. Deze opleiding is ideaal om naast je huidige baan te volgen als je al een diploma hebt van een IT-opleiding op mbo-4-niveau of een havo-diploma. Zo zet je een volgende stap binnen je organisatie of juist daarbuiten.",32.0388349515,Parttime,3.4705882353,3.9411764706,3.8387096774,3.5588235294,3.7647058824,3.3787878788000003,https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/hbo-ict-deeltijd,,3.2832080201,Bekostigd,Informatica,307.0,10.749,0,2024.0,HBO-ICT,HBO-ICT,Information & Communication Technology,399.0,Bachelor,Exact en Informatica,HBO,Bachelor,1051.0,240,Bachelor of Science,Direct toelaatbaar,0,,,"Havo met profiel EM, CM, NG, NT.","Vwo met profiel EM, CM, NG, NT.",,
114,10962,3.5,"Het MA diploma is internationaal erkend. Als u in het buitenland wilt werken of studeren, is het belangrijk dat u uw opleidingsdocumenten laat legaliseren. De Dienst Uitvoering Onderwijs (DUO) van het Ministerie van Onderwijs, Cultuur en Wetenschap draagt zorg hiervoor. Kijk voor meer informatie op de website van DUO.",3.8148148148,2004-12-25,4.0625,,,3.5833333333,4.333333333300001,,"Students of our full-time programme are typical world citizens. You have committed to moving to the Netherlands for one year and to (temporally) leave your job), or perhaps just completed your bachelor’s degree in International Business or Communication in the Netherlands. You have been working at an international company or in a global industry, or perhaps you already call yourself a communication specialist. English is the language used in your profession. Your minimum level of education is at bachelor’s. You have at least two years of working experience, preferably in marketing & communications, as a press officer, editor or in a management position, and you are interested in the topics provided in this course such as Crisis Communication or Intercultural Communication. You are ready to upgrade your professional competencies to a more senior level. You want move yourself, your job and your organisation forward This master with an international business perspective will give you all the tools you need to succeed. Why opt for this master programme. You want to develop a managerial mindset and work in the area of communication. The unique skill of cross-cultural communication in practice will be yours. Do you want to broaden your views on new trends and communication methods?",,Fulltime,,3.8333333333,,3.5,,3.75,https://www.dehaagsehogeschool.nl/opleidingen/hbo-master/international-communication-management,https://www.thuas.com/programmes/masters/international-communication-management,4.1666666667,Niet-Bekostigd,Communicatie,,,0,,Master International Communication Management,International Communication Management,International Communication Management,6.0,Master,Taal en Communicatie,HBO,Master,,60,Master of Arts,Niet toelaatbaar,0,,,Niet toelaatbaar,Niet toelaatbaar,,
114,10962,,"Het MA diploma is internationaal erkend. Als u in het buitenland wilt werken of studeren, is het belangrijk dat u uw opleidingsdocumenten laat legaliseren. De Dienst Uitvoering Onderwijs (DUO) van het Ministerie van Onderwijs, Cultuur en Wetenschap draagt zorg hiervoor. Kijk voor meer informatie op de website van DUO.",,2004-12-25,,,,,,,"You are working in the field of communication, and managerial skills are required. You want to strengthen your current role. You have been working at an international company or in a global industry, or perhaps you already call yourself a communication specialist. English is the language used in your profession. Your minimum level of education is at bachelor’s. You have at least two years of working experience, preferably in marketing & communications, as a press officer, editor or in a management position, and you are interested in the topics provided in this course such as Crisis Communication or Intercultural Communication. You are ready to upgrade your professional competencies to a more senior level. You want move yourself, your job and your organisation forward This master with an international business perspective will give you all the tools you need to succeed. Why opt for this master programme. You want to develop a managerial mindset and work in the area of communication; The unique skill of cross-cultural communication in practice will be yours; Do you want to broaden your views on new trends and communication methods? You may want to manage a communication department or an editorial office.",,Parttime,,,,,,,https://www.dehaagsehogeschool.nl/opleidingen/hbo-master/international-communication-management-deeltijd,https://www.thuas.com/programmes/masters/international-communication-management-part-time,4.1666666667,Niet-Bekostigd,Communicatie,,,0,,Master International Communication Management,International Communication Management,International Communication Management,6.0,Master,Taal en Communicatie,HBO,Master,,60,Master of Arts,Niet toelaatbaar,0,,,Niet toelaatbaar,Niet toelaatbaar,,
114,10966,3.375,,3.6923076923,2004-09-01,3.7115384615,,,3.6517857143,4.2307692308,,"You have been working for an international company or in a global industry, or perhaps you are already working as entrepreneur or independent consultant. The language used in your profession is English. Your minimum level of education is at bachelor’s. You have at least two years of working experience, preferably in a leading position or managing your own business, and you are interested in global business and management topics. You are ready to work on your leadership behaviour and upgrade your professional competencies to a senior level. You want to move forward with yourself, your job and your organisation. This master with an international business perspective will give you all the tools required for success.This MBA primarily focusses on professional practice and on sharing best practices with experienced lecturers from the field and academia while your personal leadership development and professional skills are also focus of attention. This MBA values the United Nations SDGs and provides topics such as circular economies, sustainability, innovative business models and responsible management.",,Fulltime,3.5714285714000003,3.9285714286,3.3076923077,3.5714285714000003,3.7142857143,3.4743589744000003,https://www.dehaagsehogeschool.nl/opleidingen/hbo-master/master-business-administration,https://www.thuas.com/programmes/masters/master-business-administration,3.8,Niet-Bekostigd,Bedrijfskunde en management,,,0,,Master of Business Administration (MBA),Master of Business Administration,Master of Business Administration,15.0,Master,Economie en Bedrijf,HBO,Master,,60,Master of Business Administration,Niet toelaatbaar,0,,,Niet toelaatbaar,Niet toelaatbaar,,
114,10966,,,,2004-09-01,,,,,,,"English is the language used in your profession. Your minimum education level is at bachelor’s and you have obtained some professional certificates. You have at least three years of working experience in a management role and are interested in global business and management topics. You consider complex business problems as a challenge. You are prepared to work on your leadership behaviour and upgrade your professional competencies to a senior level. This matter is of such urgency or you that you are prepared to follow this intensive part-time programme next to your job. With the MBA you want to get more out of yourself, your job and your organisation. This master will give you all the tools you need. This MBA primarily focusses on professional practice and on sharing best practices with experienced lecturers from the field and academia while your personal leadership development and professional skills are also focus of attention. This MBA values the United Nations SDGs and provides topics such as circular economies, sustainability, innovative business models and responsible management.",,Parttime,,,,,,,https://www.dehaagsehogeschool.nl/opleidingen/hbo-master/master-business-administration-deeltijd,https://www.thuas.com/programmes/masters/master-business-administration-part-time,3.8,Niet-Bekostigd,Bedrijfskunde en management,,,0,,Master of Business Administration (MBA),Master of Business Administration,Master of Business Administration,15.0,Master,Economie en Bedrijf,HBO,Master,,60,Master of Business Administration,Niet toelaatbaar,0,,,Niet toelaatbaar,Niet toelaatbaar,,
114,11142,,"De MFMC vormt geen onderdeel van een doorlopende leerlijn. Toch kunt u doorstuderen, bijvoorbeeld om uw accountantstitel te halen. De Engelstalige (online) opleiding ACCA is een serieuze optie voor internationaal georiënteerde studenten. Een afgestudeerd ACCA'er draagt de titel certified chartered accountant. Ook voor het accountantsprogramma van het Chartered Institute of Management Accountants (CIMA) biedt MFMC een uitstekende basis.",,2006-09-02,,,,,,,"How to keep a large organisation healthy is a question that has everything to do with business control; its a challenge extending beyond financial matters. Nowadays, a business controller must deal with an increasing amount of varied data streams in organisations. How can a CEO or CFO manage the development of your organisation in this situation? What is the impact of the organisational culture? How can this be controlled if your organisation operates internationally? What does this mean for the ideal leadership style? How is your risk organised accordingly? These are fundamental questions.A Master Financial Management and Control deepens and broadens your knowledge and skills in this field. This hands-on master programme provides information on financial management, accounting and business control along the three learning lines Finance & Control, Human & Control and Research & Control. After successful completion of this programme, you will be awarded the title ‘Master of Science’.",,Fulltime,,,,,,,https://www.dehaagsehogeschool.nl/opleidingen/hbo-master/master-financial-management-and-control-voltijd,https://www.thuas.com/programmes/masters/master-financial-management-and-control-fulltime,,Niet-Bekostigd,Accountancy en fiscaal,,,0,,Master Financial Management and Control,Master of Financial Management and Control,Master of Financial Management and Control,,Master,Economie en Bedrijf,HBO,Master,,60,Master of Science,Niet toelaatbaar,0,,,Niet toelaatbaar,Niet toelaatbaar,,
114,11142,,"De MFMC vormt geen onderdeel van een doorlopende leerlijn. Toch kunt u doorstuderen, bijvoorbeeld om uw accountantstitel te halen. De Engelstalige (online) opleiding ACCA is een serieuze optie voor internationaal georiënteerde studenten. Een afgestudeerd ACCA'er draagt de titel certified chartered accountant. Ook voor het accountantsprogramma van het Chartered Institute of Management Accountants (CIMA) biedt MFMC een uitstekende basis.",,2006-09-02,,,,,,,Looking forward to broadening your scope and deepening your knowledge of (international) data-driven business control? The dynamic Master Financial Management and Control provides you with knowledge and skills for analysing complex matters and taking strategic decisions. This master brings you a big step forward in your career. There are several reasons for choosing this master programme. You want to work on the foundation of data-driven business control in a management position; You want to move your business control career forward; You are looking for a solid programme with a focus on practical application of acquired knowledge and skills; You want to learn about state-of-the-art research methods in business control.,,Parttime,,,,,,,https://www.dehaagsehogeschool.nl/opleidingen/hbo-master/master-financial-management-and-control-deeltijd,https://www.thuas.com/programmes/masters/master-financial-management-and-control-parttime,,Niet-Bekostigd,Accountancy en fiscaal,,,0,,Master Financial Management and Control,Master of Financial Management and Control,Master of Financial Management and Control,,Master,Economie en Bedrijf,HBO,Master,,60,Master of Science,Niet toelaatbaar,0,,,Niet toelaatbaar,Niet toelaatbaar,,
114,11286,,,,2008-01-01,,,,,,,"In de master Organisatie Coaching leer je hoe je organisaties wendbaarder maakt en hoe je ze helpt om samen te leren en te innoveren. Je ontwikkelt een stevige basis om medewerkers, groepen en organisaties te begeleiden bij ontwikkel- en verandervraagstukken. Je maakt kennis met diverse co-creatieve methoden en ontwikkelt de kennis, kunde en vaardigheid om alle betrokkenen te begeleiden bij integrale vraagstukken als visievorming, strategieontwikkeling, transformatie, cultuur- en organisatieverandering, procesontwerp, samenwerking en innovatie. Veranderen en ontwikkelen gaat niet vanzelf. Ook niet voor jou als begeleider. Je moet je eigen overtuiging over wat wel en niet werkt durven loslaten en de confrontatie durven aangaan met houding en gedrag in de organisatie, met je opdrachtgever maar vooral ook met jezelf. In de master Organisatie Coaching leer je om authentiek, met zelfvertrouwen en beheersing een veilige leeromgeving te creëren waarin je samen met alle betrokkenen werkt aan organisatieontwikkeling.",,Parttime,,,,,,,https://www.dehaagsehogeschool.nl/opleidingen/hbo-master/master-organisatie-coaching,,,Niet-Bekostigd,Bedrijfskunde en management,,,0,,Master Organisatie Coaching,Organisatie Coaching,Organisation Development and Learning,,Master,Economie en Bedrijf,HBO,Master,,60,Master of Arts,Niet toelaatbaar,0,,,Niet toelaatbaar,Niet toelaatbaar,,
114,15544,4.375,,4.2916666667,2008-10-01,4.28125,,,4.328125,,,"Je werkt al enkele jaren als risicomanager bij een grote organisatie en bent continu bezig om risico’s te beoordelen en gepaste maatregelen te treffen. Daar ga je in de master Risicomanagement dieper op in. Daarnaast besteed je veel aandacht aan interpersoonlijke vaardigheden, zoals adviseren, beïnvloeden, overtuigen en communiceren. Met deze breed ingestoken masteropleiding verleg je je grenzen en vergroot je je kennis en vaardigheden. Dat doe je vooral door er elke dag in je eigen praktijk mee bezig te zijn. Zo breng je het risicobeleid van je organisatie naar een hoger niveau. Je ontwikkelt een duidelijke visie op alle aspecten van risicomanagement. Je groeit uit tot een breed georiënteerde risicomanager, die risico's beoordeelt en adequaat ondervangt, in lijn met wat de organisatie met risicomanagement wil bereiken.",,Parttime,4.25,4.75,,3.375,4.375,3.9375,https://www.dehaagsehogeschool.nl/opleidingen/hbo-master/master-risicomanagement,,4.5,Niet-Bekostigd,Bedrijfskunde en management,,,0,,Master Risicomanagement,Risicomanagement,Risk Management,8.0,Master,Economie en Bedrijf,HBO,Master,,60,Master of Science,Niet toelaatbaar,0,,,Niet toelaatbaar,Niet toelaatbaar,,
114,18588,3.6055555556,,3.4894736842,2003-09-01,3.4456140351,50.8217446271,7.3529411765,3.5454152249,3.2583333333,29.1556728232,"Positieve impact maken op het leven van anderen, dat spreekt jou aan. Making things matter. Zet je bijvoorbeeld in als jongerenwerker, ambulant begeleider of pedagogisch medewerker. Bij de opleiding Social Work ondersteun je mensen in het dagelijks leven, zodat de kwaliteit van leven toeneemt. Je leert op school en in de praktijk alles over het bevorderen van sociale samenhang, inclusiviteit en participatie van burgers. Zo ga je bijvoorbeeld aan de slag met de begeleiding van een gezin en het samenbrengen en ondersteunen van wijkbewoners. Ook krijg je de juiste handvatten om armoede, sociale ongelijkheden en uitsluiting aan te pakken. In het derde jaar kies je voor het uitstroomprofiel (Jeugd, Zorg of Welzijn en Samenleving) dat het beste bij jou past. Als sociaal werker maak je positieve impact op het leven van anderen!",26.1213720317,Fulltime,3.5360824742,3.6917808219,3.5855513308,3.4479166667000003,3.5684931507,3.3239766082,https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/social-work-voltijd,,3.5520231214,Bekostigd,Social Work,252.0,68.651,0,2024.0,Social Work,Social Work,Social Work,346.0,Bachelor,Gedrag en Maatschappij,HBO,Bachelor,933.0,240,Bachelor of Social Work,Direct toelaatbaar,0,,,"Havo met profiel EM, CM, NG, NT.","Vwo met profiel EM, CM, NG, NT.",,
114,18588,3.6388888889,,3.8580246914,2003-09-01,3.7960526316,44.3181818182,5.5555555556,3.6315789474,,39.8601398601,"In jouw werk haal je graag het beste in mensen én in jezelf naar boven. Tijdens de duale opleiding Social Work leer je mensen zichzélf te helpen. Je ontwikkelt nieuwe kennis en vaardigheden en gaat aan de slag met de uitdagingen die jij als (aankomend) professional tegenkomt. Denk aan: participatie, regie bij de cliënt, medicalisering en veranderingen in de samenleving. Je zet de theorie en onderzoeksresultaten in om de kwaliteit van het werk in het sociaal domein te verbeteren. Ook wissel je volop kennis en ervaring uit met experts uit de praktijk, docenten en medestudenten. Dankzij het flexibele programma van deze opleiding kun je zelf bepalen in welke volgorde je de modules volgt en in welk tempo. Je kiest dus een leerroute die past bij wat jij nodig hebt. Gaandeweg ontwikkel je jezelf tot een professional die multidisciplinair kan samenwerken en die durft op te komen voor zijn vakgebied.",39.1608391608,Parttime,3.8947368421,4.0,4.1176470588,3.3157894737,3.5263157895,3.4035087719000003,https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/social-work-deeltijd,,3.5520231214,Bekostigd,Social Work,252.0,68.651,0,2024.0,Social Work,Social Work,Social Work,346.0,Bachelor,Gedrag en Maatschappij,HBO,Bachelor,933.0,240,Bachelor of Social Work,Direct toelaatbaar,0,,,"Havo met profiel EM, CM, NG, NT.","Vwo met profiel EM, CM, NG, NT.",,
114,18588,3.6111111111,,4.0576131687000005,2003-09-01,4.175925925900001,57.6470588235,13.3333333333,3.6785714286,,21.511627907,"Je werkt in een sociaal wijkteam, de reclassering of het onderwijs en wilt leren hoe je mensen helpt om zichzélf te helpen. Als aanvulling op jouw eigen waardevolle ervaringen leer je tijdens de duale opleiding Social Work hoe je samen met kwetsbare mensen oplossingen vindt voor de problemen die zij ervaren in hun leven. Daarnaast zet je jouw talenten en kennis in om collega's en vrijwilligers te inspireren en te motiveren om hun werk zo goed mogelijk te doen. Je gaat aan de slag met uitdagingen die je straks in de praktijk ook tegenkomt, zoals participatie, regie bij de cliënt, de veranderende samenleving en medicalisering. Je zet de theorie en onderzoeksuitkomsten in om de kwaliteit van het werk in het sociale domein te verbeteren. Ook wissel je kennis en ervaringen uit met experts uit de praktijk, docenten en medestudenten. Zo groei je uit tot een professional die moeiteloos kan samenwerken met andere disciplines en die durft op te komen voor zijn vakgebied.",20.9302325581,Dual,3.8666666667,4.3,4.32,3.3214285714000003,3.9,3.4567901235000003,https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/social-work-duaal,,3.5520231214,Bekostigd,Social Work,252.0,68.651,0,2024.0,Social Work,Social Work,Social Work,346.0,Bachelor,Gedrag en Maatschappij,HBO,Bachelor,933.0,240,Bachelor of Social Work,Direct toelaatbaar,0,,,"Havo met profiel EM, CM, NG, NT.","Vwo met profiel EM, CM, NG, NT.",,
114,20172,3.75,,3.8412698413,2018-09-01,3.8303571429,,,3.6517857143,4.2,,"Als samenleving zijn we steeds afhankelijker geworden van cyberspace. De hele dag door gebruiken we het internet om zaken te regelen en gegevens uit te wisselen. Daardoor is cyberspace al jaren een van de favoriete doelwitten van criminele organisaties. Phishing, ransomware, virussen: ze kosten kleine en grote bedrijven handenvol geld. Om jouw organisatie te beschermen tegen dit soort risico’s, wil jij graag doorgroeien naar de rol van leidend technisch specialist op het gebied van cybersecurity. In de masteropleiding Cyber Security Engineering leer je alles wat je daarvoor nodig hebt. Je gaat aan de slag om ICT-gerelateerde beveiligingsoplossingen te ontwikkelen en te implementeren die passen bij de behoeften van jouw organisatie. Ook oefen je jouw onderzoeksvaardigheden. Daarmee ben je in staat om steeds beter in te spelen op de voortdurende ontwikkelingen in cyberspace.",,Parttime,3.5714285714000003,4.4285714286,4.0555555556,3.2857142857,3.7857142857,3.7619047619,https://www.dehaagsehogeschool.nl/opleidingen/hbo-master/master-cyber-security-engineering,,4.0,Niet-Bekostigd,Informatica,,,0,,Master Cyber Security Engineering,Cyber Security Engineering,Cyber Security Engineering,14.0,Master,Exact en Informatica,HBO,Master,,60,Master of Science,Niet toelaatbaar,0,,,Niet toelaatbaar,Niet toelaatbaar,,
114,20572,3.5416666667000003,,3.75,2022-09-01,3.4807692308,,,3.4519230769,,81.8181818182,"Uniek in Nederland: als eerste instelling voor hoger onderwijs biedt De Haagse Hogeschool een master Integrale Bedrijfsvoering aan. In deze voltijdmaster ontwikkel je jezelf tot de manager of adviseur van de toekomst die mensen verbindt en processen vereenvoudigt. Na deze eenjarige master weet jij hoe je ondersteunende diensten optimaal laat samenwerken. Jij staat garant voor de efficiëntie, slagkracht en duurzaamheid van de organisatie, waar bedrijven en instellingen grote behoefte aan hebben. Tijdens deze master ontwikkel jij je academische en professionele vaardigheden en leer je evenwicht te brengen in mensen, diensten en processen. Ook kijk je met welke instrumenten, systemen en regelingen je de samenhang binnen de organisatie kunt vergroten. Je houdt rekening met de oprukkende digitalisering zonder het persoonlijke aspect uit het oog te verliezen. Bij Integrale Bedrijfsvoering leer je hoe je een organisatie ontwikkelt, bestuurt en vernieuwt. Zo draag jij bij aan het welzijn van de mensen en de duurzaamheid van de organisatie.",81.8181818182,Fulltime,,4.3076923077,,3.2307692308,4.0,3.4871794872,https://www.dehaagsehogeschool.nl/opleidingen/hbo-master/master-integrale-bedrijfsvoering,,3.5151515152,Bekostigd,Bedrijfskunde en management,69.0,44.928,0,2024.0,Master Integrale Bedrijfsvoering,Integrale Bedrijfsvoering,Integrated Business Support,33.0,Master,Economie en Bedrijf,HBO,Master,,60,Master of Science,Niet toelaatbaar,0,,,Niet toelaatbaar,Niet toelaatbaar,,
114,20572,3.575,,3.6166666667,2023-09-01,3.63125,,,3.35,,,"Met de master Integrale Bedrijfsvoering ontwikkel je jezelf tot een manager en adviseur van de toekomst. Binnen jouw organisatie word je een bruggenbouwer die mensen en afdelingen verbindt en die gericht de processen vereenvoudigt. Deze master leert je alles over integrale bedrijfsvoering en hoe je ondersteunende diensten optimaal laat samenwerken. Jij staat garant voor de efficiëntie, slagkracht en duurzaamheid van de organisatie. Je bent daarmee de spil waar veel bedrijven en instellingen behoefte aan hebben. Deze masteropleiding heeft een brede scope en een scherpe focus, waarbij je in je dagelijkse praktijk werkt aan concrete opdrachten. Je ontwikkelt je academische en professionele vaardigheden en leert evenwicht te brengen in mensen, diensten en processen. Daarbij verlies je het individu niet uit het oog, ondanks de oprukkende digitalisering. Een goed functionerende organisatie moet het immers vooral hebben van de mensen die er werken. Bij Integrale Bedrijfsvoering leer je hoe je een organisatie ontwikkelt, bestuurt en vernieuwt, zodat zij haar doelstellingen behaalt en de vitaliteit van de organisatie én de medewerkers gewaarborgd is. Beide zijn namelijk onmisbaar. Zo draag jij bij aan het welzijn van de mensen en de duurzaamheid van de organisatie.",,Parttime,3.5,4.55,3.0769230769,3.0500000000000003,3.4,3.5500000000000003,https://www.dehaagsehogeschool.nl/opleidingen/hbo-master/master-integrale-bedrijfsvoering-deeltijd,,3.5151515152,Bekostigd,Bedrijfskunde en management,69.0,44.928,0,2024.0,Master Integrale Bedrijfsvoering,Integrale Bedrijfsvoering,Integrated Business Support,33.0,Master,Economie en Bedrijf,HBO,Master,,60,Master of Science,Niet toelaatbaar,0,,,Niet toelaatbaar,Niet toelaatbaar,,
114,20682,,,,2025-02-01,,,,,,,"De 2-jarige opleiding AD E-commerce voltijd laat jou uitgroeien tot de professional die precies weet welke kennis en vaardigheden nodig zijn om met succes online zaken te doen. Je wil de expert worden die op verschillende kanalen bezig is. Je wil niet alleen een webshop kunnen bouwen en optimaliseren, maar ook e-commerce een belangrijk onderdeel maken van de bedrijfsstrategie. Je wil kunnen sturen op data en je wil je creatieve ideeën vertalen in commerciële online acties die passen binnen je bedrijfsstrategie. Als je hart hier sneller van gaat kloppen, is deze 2-jarige opleiding AD E-commerce voltijd jou op het lijf geschreven.",,Fulltime,,,,,,,https://www.dehaagsehogeschool.nl/opleidingen/associate-degree/e-commerce-voltijd,,,Bekostigd,Small Business en Retail Management,6.0,33.333,0,2024.0,E-Commerce,E-commerce,E-commerce,,Associate degree,Economie en Bedrijf,HBO,Associate degree,13.0,120,Associate degree,Direct toelaatbaar,0,,,"Havo met profiel EM, CM, NG, NT.","Vwo met profiel EM, CM, NG, NT.",,
