Instelling_SK123ID,Vestiging_SK123ID,Opleiding_SK123ID,OpleidingsvormId,AansluitingBeroepWx,baanPerspectief,BetrokkenheidContactWx,DatumAccreditatiebesluit,DatumBeginOpleiding,DatumEindeInstroom,DatumEindeOpleiding,DatumRedelijkeTermijn,DatumUitstelTotAccreditatie,DatumVervallenAccreditatie,DocentenWx,DoorstroomJaar2Prc,DoorstudeerPrc,HoviProductFormID,InhoudOpzetWx,LesstofEngelsWx,NiveauDiplomasPrc,omschrijving,omschrijvingD,omschrijvingEn,onderwijsvormOmschrijving,OpleidingDiplomasPrc,Opleidingsvorm,OpnieuwKiezenWx,percentageAfstandonderwijs,percentageAvondonderwijs,percentageStudentenUitBuitenland,RedenUitstel,resultaat,SfeerWx,StudiebegeleidingWx,StudiedrukPreciesGoedWPrc,StudiedrukTeHoogWPrc,StudiedrukTeLaagWPrc,StudiedrukVeelTeHoogWPrc,StudiedrukVeelTeLaagWPrc,StudiedrukWx,StudiefaciliteitenWx,ToetsingBeoordelingWx,URL,URLDuits,URLEngels,URLtoelatingseisen,URLtoelatingseisenD,URLtoelatingseisenEn,Hoofdvestiging_SK123ID,AlgemeenOordeel01aWPrc,AlgemeenOordeel01bWPrc,AlgemeenOordeel01cWPrc,AlgemeenOordeel01dWPrc,AlgemeenOordeel01eWPrc,AlgemeenOordeel01Wx,Bekostiging,BezoekadresNummer,BezoekadresPostcode,BezoekadresStad,BezoekadresStraat,Brinnummer,Brinvolgnummer,Cluster,collegegeldURL,CrohoNaam,CrohoNaamEngels,Deeltijd,Duaal,EerstejaarsAantal,EerstejaarsVrouwPrc,HoviLocationID,HoviProductID,IndicatieIntensiefProgramma,iscedCluster,JointDegree,maxjaar1CIJFHO,naam,naamD,naamEn,NaamOpleiding,NaamOpleidingEngels,nAlgemeenOordeel01,niveau,NSEEnqueteJaar,Opleidingscode,OpleidingscodeSamen,productType,productTypeKey,Sector,SectorCroho,SelectieEisenIntensiefProgramma,soi2006Classificatie,SoortHo,SoortOpleiding,Startdatum,StudentenAantal,Studielast,Titel,ToelatingsEisenMbo,VerhoogdCollegegeldIntensiefProgramma,Voltijd,WettelijkeAanvullendeEisenHavo,WettelijkeAanvullendeEisenVwo,WettelijkeVooropleidingseisenHavo,WettelijkeVooropleidingseisenVwo
185,114,10966,2,,,,2022-10-24,2004-09-01,,,,,,,,,2430_parttime,,,,"Bij De Haagse Hogeschool Pro kies je de MBA-variant die het beste past bij jouw situatie: een Engelstalige voltijdopleiding met veel internationale studenten, een Engelstalige deeltijdopleiding met vooral expats of een kleinschalige, Nederlandstalige deeltijdopleiding met Nederlandse medestudenten. Welke variant je ook kiest, je bent altijd zeer praktijkgericht bezig. Je werkt aan diverse cases en ondersteunt organisaties bij bedrijfskundige problemen. Zo kun je je leiderschapskwaliteiten verder ontwikkelen en je carrière naar een hoger plan brengen. Deze master geeft je alle handvatten om meer uit jezelf, je baan en je organisatie te halen. Je werkt daarbij samen met andere professionals uit diverse sectoren, waarbij je ook veel van elkaar leert. Zo groei je uit tot een flexibele leider op senior niveau met inzicht in mondiale kwesties, omgevingsfactoren en innovatie die krachtig kan optreden bij complexe zakelijke vraagstukken.",,"English is the language used in your profession. Your minimum education level is at bachelor’s and you have obtained some professional certificates. You have at least three years of working experience in a management role and are interested in global business and management topics. You consider complex business problems as a challenge. You are prepared to work on your leadership behaviour and upgrade your professional competencies to a senior level. This matter is of such urgency or you that you are prepared to follow this intensive part-time programme next to your job. With the MBA you want to get more out of yourself, your job and your organisation. This master will give you all the tools you need. This MBA primarily focusses on professional practice and on sharing best practices with experienced lecturers from the field and academia while your personal leadership development and professional skills are also focus of attention. This MBA values the United Nations SDGs and provides topics such as circular economies, sustainability, innovative business models and responsible management.",,,Deeltijd,,,,,,,,,,,,,,,,,https://www.dehaagsehogeschool.nl/opleidingen/hbo-master/master-business-administration-deeltijd,,https://www.thuas.com/programmes/masters/master-business-administration-part-time,,,,114,0.0,0.0,20.0,80.0,0.0,3.8,Niet-Bekostigd,75,2521 EN,DEN HAAG,Johanna Westerdijkplein,27UM,1,Bedrijfskunde en management,https://www.dehaagsehogeschool.nl/professionals/studiekeuze/opleidingskosten-en-financiering,Master of Business Administration,Master of Business Administration,1,0,,,57,2430,0,,0,,Master of Business Administration (MBA),,,Master of Business Administration,Master of Business Administration,15.0,Master,2025.0,70024,70024,Croho opleiding,croho_program,Economie en Bedrijf,Economie,0,Management algemeen,HBO,Master,2004-09-01,,60,Master of Business Administration,Niet toelaatbaar,0,1,,,Niet toelaatbaar,Niet toelaatbaar
185,114,11142,1,,"De MFMC vormt geen onderdeel van een doorlopende leerlijn. Toch kunt u doorstuderen, bijvoorbeeld om uw accountantstitel te halen. De Engelstalige (online) opleiding ACCA is een serieuze optie voor internationaal georiënteerde studenten. Een afgestudeerd ACCA'er draagt de titel certified chartered accountant. Ook voor het accountantsprogramma van het Chartered Institute of Management Accountants (CIMA) biedt MFMC een uitstekende basis.",,2025-02-04,2006-09-02,,,,,,,,,2431_fulltime,,,,"Door de Engelstalige voltijdmaster Financial Management and Control groei je in je carrière als businesscontroller die de organisatie gezond houdt. Je leert complexe zaken te analyseren en strategische beslissingen te nemen. Als moderne businesscontroller krijg je te maken met de toenemende hoeveelheid data die jouw organisatie genereert. Hoe maak je daar optimaal gebruik van om essentiële vragen te beantwoorden? Hoe stuur je bijvoorbeeld de ontwikkeling van zo’n datagedreven organisatie? Welke leiderschapsstijlen zijn het meest effectief? En hoe richt je je risicomanagement daarop in? Deze masteropleiding verdiept en verbreedt je kennis en vaardigheden, zodat je deze vragen kunt beantwoorden. Na het afronden van deze studie, krijg je de titel Master of Science.",,"How to keep a large organisation healthy is a question that has everything to do with business control; its a challenge extending beyond financial matters. Nowadays, a business controller must deal with an increasing amount of varied data streams in organisations. How can a CEO or CFO manage the development of your organisation in this situation? What is the impact of the organisational culture? How can this be controlled if your organisation operates internationally? What does this mean for the ideal leadership style? How is your risk organised accordingly? These are fundamental questions.A Master Financial Management and Control deepens and broadens your knowledge and skills in this field. This hands-on master programme provides information on financial management, accounting and business control along the three learning lines Finance & Control, Human & Control and Research & Control. After successful completion of this programme, you will be awarded the title ‘Master of Science’.",,,Voltijd,,,,,,,,,,,,,,,,,https://www.dehaagsehogeschool.nl/opleidingen/hbo-master/master-financial-management-and-control-voltijd,,https://www.thuas.com/programmes/masters/master-financial-management-and-control-fulltime,,,,114,,,,,,,Niet-Bekostigd,75,2521 EN,DEN HAAG,Johanna Westerdijkplein,27UM,1,Accountancy en fiscaal,https://www.dehaagsehogeschool.nl/professionals/studiekeuze/opleidingskosten-en-financiering,Master of Financial Management and Control,Master of Financial Management and Control,1,0,,,57,2431,0,,0,,Master Financial Management and Control,,,Master of Financial Management and Control,Master of Financial Management and Control,,Master,,70060,70060,Croho opleiding,croho_program,Economie en Bedrijf,Economie,0,Financiële administratie,HBO,Master,2006-09-02,,60,Master of Science,Niet toelaatbaar,0,1,,,Niet toelaatbaar,Niet toelaatbaar
185,114,11142,2,,"De MFMC vormt geen onderdeel van een doorlopende leerlijn. Toch kunt u doorstuderen, bijvoorbeeld om uw accountantstitel te halen. De Engelstalige (online) opleiding ACCA is een serieuze optie voor internationaal georiënteerde studenten. Een afgestudeerd ACCA'er draagt de titel certified chartered accountant. Ook voor het accountantsprogramma van het Chartered Institute of Management Accountants (CIMA) biedt MFMC een uitstekende basis.",,2025-02-04,2006-09-02,,,,,,,,,2431_parttime,,,,"In de dynamische Engelstalige deeltijdmaster Financial Management and Control leer je complexe zaken te analyseren en strategische beslissingen te nemen. Zo houd je jouw organisatie gezond en kan die verder groeien. Als moderne businesscontroller krijg je te maken met de toenemende hoeveelheid data die jouw organisatie genereert. Hoe maak je daar optimaal gebruik van om essentiële vragen te beantwoorden? Hoe stuur je bijvoorbeeld de ontwikkeling van zo’n datagedreven organisatie? Welke leiderschapsstijlen zijn het meest effectief? En hoe richt je je risicomanagement daarop in? Deze masteropleiding verdiept en verbreedt je kennis en vaardigheden, zodat je deze vragen kunt beantwoorden. Na het afronden van deze deeltijdopleiding krijg je de titel Master of Science.",,Looking forward to broadening your scope and deepening your knowledge of (international) data-driven business control? The dynamic Master Financial Management and Control provides you with knowledge and skills for analysing complex matters and taking strategic decisions. This master brings you a big step forward in your career. There are several reasons for choosing this master programme. You want to work on the foundation of data-driven business control in a management position; You want to move your business control career forward; You are looking for a solid programme with a focus on practical application of acquired knowledge and skills; You want to learn about state-of-the-art research methods in business control.,,,Deeltijd,,,,,,,,,,,,,,,,,https://www.dehaagsehogeschool.nl/opleidingen/hbo-master/master-financial-management-and-control-deeltijd,,https://www.thuas.com/programmes/masters/master-financial-management-and-control-parttime,,,,114,,,,,,,Niet-Bekostigd,75,2521 EN,DEN HAAG,Johanna Westerdijkplein,27UM,1,Accountancy en fiscaal,https://www.dehaagsehogeschool.nl/professionals/studiekeuze/opleidingskosten-en-financiering,Master of Financial Management and Control,Master of Financial Management and Control,1,0,,,57,2431,0,,0,,Master Financial Management and Control,,,Master of Financial Management and Control,Master of Financial Management and Control,,Master,,70060,70060,Croho opleiding,croho_program,Economie en Bedrijf,Economie,0,Financiële administratie,HBO,Master,2006-09-02,,60,Master of Science,Niet toelaatbaar,0,1,,,Niet toelaatbaar,Niet toelaatbaar
185,114,11286,2,,,,2019-07-31,2008-01-01,,,,2026-11-02,,,,,2432_parttime,,,,"In de master Organisatie Coaching leer je hoe je organisaties wendbaarder maakt en hoe je ze helpt om samen te leren en te innoveren. Je ontwikkelt een stevige basis om medewerkers, groepen en organisaties te begeleiden bij ontwikkel- en verandervraagstukken. Je maakt kennis met diverse co-creatieve methoden en ontwikkelt de kennis, kunde en vaardigheid om alle betrokkenen te begeleiden bij integrale vraagstukken als visievorming, strategieontwikkeling, transformatie, cultuur- en organisatieverandering, procesontwerp, samenwerking en innovatie. Veranderen en ontwikkelen gaat niet vanzelf. Ook niet voor jou als begeleider. Je moet je eigen overtuiging over wat wel en niet werkt durven loslaten en de confrontatie durven aangaan met houding en gedrag in de organisatie, met je opdrachtgever maar vooral ook met jezelf. In de master Organisatie Coaching leer je om authentiek, met zelfvertrouwen en beheersing een veilige leeromgeving te creëren waarin je samen met alle betrokkenen werkt aan organisatieontwikkeling.",,,,,Deeltijd,,,,,art 5.16 lid 4,,,,,,,,,,,,https://www.dehaagsehogeschool.nl/opleidingen/hbo-master/master-organisatie-coaching,,,,,,114,,,,,,,Niet-Bekostigd,75,2521 EN,DEN HAAG,Johanna Westerdijkplein,27UM,1,Bedrijfskunde en management,https://www.dehaagsehogeschool.nl/professionals/studiekeuze/opleidingskosten-en-financiering,Organisatie Coaching,Organisation Development and Learning,1,0,,,57,2432,0,,0,,Master Organisatie Coaching,,,Organisatie Coaching,Organisation Development and Learning,,Master,,70074,70074,Croho opleiding,croho_program,Economie en Bedrijf,Gedrag en Maatschappij,0,"School-, beroepskeuze, re-integratie",HBO,Master,2008-01-01,,60,Master of Arts,Niet toelaatbaar,0,0,,,Niet toelaatbaar,Niet toelaatbaar
185,114,15544,2,4.375,,4.2916666667,2019-07-31,2008-10-01,,,,,,4.28125,,,2433_parttime,4.328125,,,"Je werkt al enkele jaren als risicomanager bij een grote organisatie en bent continu bezig om risico’s te beoordelen en gepaste maatregelen te treffen. Daar ga je in de master Risicomanagement dieper op in. Daarnaast besteed je veel aandacht aan interpersoonlijke vaardigheden, zoals adviseren, beïnvloeden, overtuigen en communiceren. Met deze breed ingestoken masteropleiding verleg je je grenzen en vergroot je je kennis en vaardigheden. Dat doe je vooral door er elke dag in je eigen praktijk mee bezig te zijn. Zo breng je het risicobeleid van je organisatie naar een hoger niveau. Je ontwikkelt een duidelijke visie op alle aspecten van risicomanagement. Je groeit uit tot een breed georiënteerde risicomanager, die risico's beoordeelt en adequaat ondervangt, in lijn met wat de organisatie met risicomanagement wil bereiken.",,,,,Deeltijd,4.25,,,,,,4.75,,62.5,37.5,0.0,0.0,0.0,3.375,4.375,3.9375,https://www.dehaagsehogeschool.nl/opleidingen/hbo-master/master-risicomanagement,,,,,,114,0.0,0.0,0.0,50.0,50.0,4.5,Niet-Bekostigd,75,2521 EN,DEN HAAG,Johanna Westerdijkplein,27UM,1,Bedrijfskunde en management,https://www.dehaagsehogeschool.nl/professionals/studiekeuze/opleidingskosten-en-financiering,Risicomanagement,Risk Management,1,0,,,57,2433,0,,0,,Master Risicomanagement,,,Risicomanagement,Risk Management,8.0,Master,2025.0,70085,70085,Croho opleiding,croho_program,Economie en Bedrijf,Economie,0,"Vangnet openbare orde, veiligheid",HBO,Master,2008-10-01,,60,Master of Science,Niet toelaatbaar,0,0,,,Niet toelaatbaar,Niet toelaatbaar
185,114,18588,1,3.6055555556,,3.4894736842,2019-07-31,2003-09-01,,,,,,3.4456140351,50.8217446271,7.3529411765,2403_fulltime,3.5454152249,3.2583333333,29.1556728232,"Positieve impact maken op het leven van anderen, dat spreekt jou aan. Making things matter. Zet je bijvoorbeeld in als jongerenwerker, ambulant begeleider of pedagogisch medewerker. Bij de opleiding Social Work ondersteun je mensen in het dagelijks leven, zodat de kwaliteit van leven toeneemt. Je leert op school en in de praktijk alles over het bevorderen van sociale samenhang, inclusiviteit en participatie van burgers. Zo ga je bijvoorbeeld aan de slag met de begeleiding van een gezin en het samenbrengen en ondersteunen van wijkbewoners. Ook krijg je de juiste handvatten om armoede, sociale ongelijkheden en uitsluiting aan te pakken. In het derde jaar kies je voor het uitstroomprofiel (Jeugd, Zorg of Welzijn en Samenleving) dat het beste bij jou past. Als sociaal werker maak je positieve impact op het leven van anderen!",,,,26.1213720317,Voltijd,3.5360824742,,,,,,3.6917808219,3.5855513308,52.0833333333,36.1111111111,4.5138888889,6.9444444444,0.3472222222,3.4479166667000003,3.5684931507,3.3239766082,https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/social-work-voltijd,,,,,,114,1.4450867052,6.6473988439000005,32.6589595376,53.7572254335,5.4913294798,3.5520231214,Bekostigd,75,2521 EN,DEN HAAG,Johanna Westerdijkplein,27UM,1,Social Work,https://www.dehaagsehogeschool.nl/studiekeuze/alles-over-aanmelden-en-inschrijven/collegegeld,Social Work,Social Work,1,1,252.0,68.651,57,2403,0,,0,2024.0,Social Work,,,Social Work,Social Work,346.0,Bachelor,2025.0,34116,34116,Croho opleiding,croho_program,Gedrag en Maatschappij,Gedrag en Maatschappij,0,Sociaal-maatschappelijke dienstverlening,HBO,Bachelor,2003-09-01,933.0,240,Bachelor of Social Work,Direct toelaatbaar,0,1,,,"Havo met profiel EM, CM, NG, NT.","Vwo met profiel EM, CM, NG, NT."
185,114,18588,2,3.6388888889,,3.8580246914,2019-07-31,2003-09-01,,,,,,3.7960526316,44.3181818182,5.5555555556,2403_parttime,3.6315789474,,39.8601398601,"In jouw werk haal je graag het beste in mensen én in jezelf naar boven. Tijdens de duale opleiding Social Work leer je mensen zichzélf te helpen. Je ontwikkelt nieuwe kennis en vaardigheden en gaat aan de slag met de uitdagingen die jij als (aankomend) professional tegenkomt. Denk aan: participatie, regie bij de cliënt, medicalisering en veranderingen in de samenleving. Je zet de theorie en onderzoeksresultaten in om de kwaliteit van het werk in het sociaal domein te verbeteren. Ook wissel je volop kennis en ervaring uit met experts uit de praktijk, docenten en medestudenten. Dankzij het flexibele programma van deze opleiding kun je zelf bepalen in welke volgorde je de modules volgt en in welk tempo. Je kiest dus een leerroute die past bij wat jij nodig hebt. Gaandeweg ontwikkel je jezelf tot een professional die multidisciplinair kan samenwerken en die durft op te komen voor zijn vakgebied.",,,,39.1608391608,Deeltijd,3.8947368421,,,,,,4.0,4.1176470588,73.6842105263,21.0526315789,0.0,5.2631578947,0.0,3.3157894737,3.5263157895,3.4035087719000003,https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/social-work-deeltijd,,,,,,114,1.4450867052,6.6473988439000005,32.6589595376,53.7572254335,5.4913294798,3.5520231214,Bekostigd,75,2521 EN,DEN HAAG,Johanna Westerdijkplein,27UM,1,Social Work,https://www.dehaagsehogeschool.nl/studiekeuze/alles-over-aanmelden-en-inschrijven/collegegeld,Social Work,Social Work,1,1,252.0,68.651,57,2403,0,,0,2024.0,Social Work,,,Social Work,Social Work,346.0,Bachelor,2025.0,34116,34116,Croho opleiding,croho_program,Gedrag en Maatschappij,Gedrag en Maatschappij,0,Sociaal-maatschappelijke dienstverlening,HBO,Bachelor,2003-09-01,933.0,240,Bachelor of Social Work,Direct toelaatbaar,0,1,,,"Havo met profiel EM, CM, NG, NT.","Vwo met profiel EM, CM, NG, NT."
185,114,18588,3,3.6111111111,,4.0576131687000005,2019-07-31,2003-09-01,,,,,,4.175925925900001,57.6470588235,13.3333333333,2403_dual,3.6785714286,,21.511627907,"Je werkt in een sociaal wijkteam, de reclassering of het onderwijs en wilt leren hoe je mensen helpt om zichzélf te helpen. Als aanvulling op jouw eigen waardevolle ervaringen leer je tijdens de duale opleiding Social Work hoe je samen met kwetsbare mensen oplossingen vindt voor de problemen die zij ervaren in hun leven. Daarnaast zet je jouw talenten en kennis in om collega's en vrijwilligers te inspireren en te motiveren om hun werk zo goed mogelijk te doen. Je gaat aan de slag met uitdagingen die je straks in de praktijk ook tegenkomt, zoals participatie, regie bij de cliënt, de veranderende samenleving en medicalisering. Je zet de theorie en onderzoeksuitkomsten in om de kwaliteit van het werk in het sociale domein te verbeteren. Ook wissel je kennis en ervaringen uit met experts uit de praktijk, docenten en medestudenten. Zo groei je uit tot een professional die moeiteloos kan samenwerken met andere disciplines en die durft op te komen voor zijn vakgebied.",,,,20.9302325581,Duaal,3.8666666667,,,,,,4.3,4.32,67.8571428571,32.1428571429,0.0,0.0,0.0,3.3214285714000003,3.9,3.4567901235000003,https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/social-work-duaal,,,,,,114,1.4450867052,6.6473988439000005,32.6589595376,53.7572254335,5.4913294798,3.5520231214,Bekostigd,75,2521 EN,DEN HAAG,Johanna Westerdijkplein,27UM,1,Social Work,https://www.dehaagsehogeschool.nl/studiekeuze/alles-over-aanmelden-en-inschrijven/collegegeld,Social Work,Social Work,1,1,252.0,68.651,57,2403,0,,0,2024.0,Social Work,,,Social Work,Social Work,346.0,Bachelor,2025.0,34116,34116,Croho opleiding,croho_program,Gedrag en Maatschappij,Gedrag en Maatschappij,0,Sociaal-maatschappelijke dienstverlening,HBO,Bachelor,2003-09-01,933.0,240,Bachelor of Social Work,Direct toelaatbaar,0,1,,,"Havo met profiel EM, CM, NG, NT.","Vwo met profiel EM, CM, NG, NT."
185,114,20172,2,3.75,,3.8412698413,2024-03-29,2018-09-01,,,,,,3.8303571429,,,2434_parttime,3.6517857143,4.2,,"Als samenleving zijn we steeds afhankelijker geworden van cyberspace. De hele dag door gebruiken we het internet om zaken te regelen en gegevens uit te wisselen. Daardoor is cyberspace al jaren een van de favoriete doelwitten van criminele organisaties. Phishing, ransomware, virussen: ze kosten kleine en grote bedrijven handenvol geld. Om jouw organisatie te beschermen tegen dit soort risico’s, wil jij graag doorgroeien naar de rol van leidend technisch specialist op het gebied van cybersecurity. In de masteropleiding Cyber Security Engineering leer je alles wat je daarvoor nodig hebt. Je gaat aan de slag om ICT-gerelateerde beveiligingsoplossingen te ontwikkelen en te implementeren die passen bij de behoeften van jouw organisatie. Ook oefen je jouw onderzoeksvaardigheden. Daarmee ben je in staat om steeds beter in te spelen op de voortdurende ontwikkelingen in cyberspace.",,,,,Deeltijd,3.5714285714000003,,,,,,4.4285714286,4.0555555556,71.42857142860001,28.5714285714,0.0,0.0,0.0,3.2857142857,3.7857142857,3.7619047619,https://www.dehaagsehogeschool.nl/opleidingen/hbo-master/master-cyber-security-engineering,,,,,,114,0.0,7.1428571429000005,0.0,78.5714285714,14.2857142857,4.0,Niet-Bekostigd,75,2521 EN,DEN HAAG,Johanna Westerdijkplein,27UM,1,Informatica,https://www.dehaagsehogeschool.nl/professionals/studiekeuze/opleidingskosten-en-financiering,Cyber Security Engineering,Cyber Security Engineering,1,0,,,57,2434,0,,0,,Master Cyber Security Engineering,,,Cyber Security Engineering,Cyber Security Engineering,14.0,Master,2025.0,70207,70207,Croho opleiding,croho_program,Exact en Informatica,Techniek,0,,HBO,Master,2018-09-01,,60,Master of Science,Niet toelaatbaar,0,0,,,Niet toelaatbaar,Niet toelaatbaar
185,114,20572,1,3.5416666667000003,,3.75,2022-03-08,2022-09-01,,,,,2028-03-08,3.4807692308,,,11860_fulltime,3.4519230769,,81.8181818182,"Uniek in Nederland: als eerste instelling voor hoger onderwijs biedt De Haagse Hogeschool een master Integrale Bedrijfsvoering aan. In deze voltijdmaster ontwikkel je jezelf tot de manager of adviseur van de toekomst die mensen verbindt en processen vereenvoudigt. Na deze eenjarige master weet jij hoe je ondersteunende diensten optimaal laat samenwerken. Jij staat garant voor de efficiëntie, slagkracht en duurzaamheid van de organisatie, waar bedrijven en instellingen grote behoefte aan hebben. Tijdens deze master ontwikkel jij je academische en professionele vaardigheden en leer je evenwicht te brengen in mensen, diensten en processen. Ook kijk je met welke instrumenten, systemen en regelingen je de samenhang binnen de organisatie kunt vergroten. Je houdt rekening met de oprukkende digitalisering zonder het persoonlijke aspect uit het oog te verliezen. Bij Integrale Bedrijfsvoering leer je hoe je een organisatie ontwikkelt, bestuurt en vernieuwt. Zo draag jij bij aan het welzijn van de mensen en de duurzaamheid van de organisatie.",,,,81.8181818182,Voltijd,,,,,,,4.3076923077,,38.4615384615,30.7692307692,23.0769230769,7.6923076923,0.0,3.2307692308,4.0,3.4871794872,https://www.dehaagsehogeschool.nl/opleidingen/hbo-master/master-integrale-bedrijfsvoering,,,,,,114,9.0909090909,3.0303030303000003,21.2121212121,60.6060606061,6.0606060606000005,3.5151515152,Bekostigd,75,2521 EN,DEN HAAG,Johanna Westerdijkplein,27UM,1,Bedrijfskunde en management,https://www.dehaagsehogeschool.nl/studiekeuze/alles-over-aanmelden-en-inschrijven/collegegeld,Integrale Bedrijfsvoering,Integrated Business Support,1,0,69.0,44.928,57,11860,0,,0,2024.0,Master Integrale Bedrijfsvoering,,,Integrale Bedrijfsvoering,Integrated Business Support,33.0,Master,2025.0,49398,49398,Croho opleiding,croho_program,Economie en Bedrijf,Economie,0,,HBO,Master,2022-09-01,,60,Master of Science,Niet toelaatbaar,0,1,,,Niet toelaatbaar,Niet toelaatbaar
185,114,20572,2,3.575,,3.6166666667,2022-03-08,2023-09-01,,,,,2028-03-08,3.63125,,,11860_parttime,3.35,,,"Met de master Integrale Bedrijfsvoering ontwikkel je jezelf tot een manager en adviseur van de toekomst. Binnen jouw organisatie word je een bruggenbouwer die mensen en afdelingen verbindt en die gericht de processen vereenvoudigt. Deze master leert je alles over integrale bedrijfsvoering en hoe je ondersteunende diensten optimaal laat samenwerken. Jij staat garant voor de efficiëntie, slagkracht en duurzaamheid van de organisatie. Je bent daarmee de spil waar veel bedrijven en instellingen behoefte aan hebben. Deze masteropleiding heeft een brede scope en een scherpe focus, waarbij je in je dagelijkse praktijk werkt aan concrete opdrachten. Je ontwikkelt je academische en professionele vaardigheden en leert evenwicht te brengen in mensen, diensten en processen. Daarbij verlies je het individu niet uit het oog, ondanks de oprukkende digitalisering. Een goed functionerende organisatie moet het immers vooral hebben van de mensen die er werken. Bij Integrale Bedrijfsvoering leer je hoe je een organisatie ontwikkelt, bestuurt en vernieuwt, zodat zij haar doelstellingen behaalt en de vitaliteit van de organisatie én de medewerkers gewaarborgd is. Beide zijn namelijk onmisbaar. Zo draag jij bij aan het welzijn van de mensen en de duurzaamheid van de organisatie.",,,,,Deeltijd,3.5,,,,,,4.55,3.0769230769,70.0,15.0,0.0,5.0,10.0,3.0500000000000003,3.4,3.5500000000000003,https://www.dehaagsehogeschool.nl/opleidingen/hbo-master/master-integrale-bedrijfsvoering-deeltijd,,,,,,114,9.0909090909,3.0303030303000003,21.2121212121,60.6060606061,6.0606060606000005,3.5151515152,Bekostigd,75,2521 EN,DEN HAAG,Johanna Westerdijkplein,27UM,1,Bedrijfskunde en management,https://www.dehaagsehogeschool.nl/studiekeuze/alles-over-aanmelden-en-inschrijven/collegegeld,Integrale Bedrijfsvoering,Integrated Business Support,1,0,69.0,44.928,57,11860,0,,0,2024.0,Master Integrale Bedrijfsvoering,,,Integrale Bedrijfsvoering,Integrated Business Support,33.0,Master,2025.0,49398,49398,Croho opleiding,croho_program,Economie en Bedrijf,Economie,0,,HBO,Master,2022-09-01,,60,Master of Science,Niet toelaatbaar,0,1,,,Niet toelaatbaar,Niet toelaatbaar
185,114,20682,1,,,,2023-06-20,2025-02-01,,,,,2029-02-16,,,,13455_fulltime,,,,"De 2-jarige opleiding AD E-commerce voltijd laat jou uitgroeien tot de professional die precies weet welke kennis en vaardigheden nodig zijn om met succes online zaken te doen. Je wil de expert worden die op verschillende kanalen bezig is. Je wil niet alleen een webshop kunnen bouwen en optimaliseren, maar ook e-commerce een belangrijk onderdeel maken van de bedrijfsstrategie. Je wil kunnen sturen op data en je wil je creatieve ideeën vertalen in commerciële online acties die passen binnen je bedrijfsstrategie. Als je hart hier sneller van gaat kloppen, is deze 2-jarige opleiding AD E-commerce voltijd jou op het lijf geschreven.",,,,,Voltijd,,,,,,,,,,,,,,,,,https://www.dehaagsehogeschool.nl/opleidingen/associate-degree/e-commerce-voltijd,,,,,,114,,,,,,,Bekostigd,75,2521 EN,DEN HAAG,Johanna Westerdijkplein,27UM,1,Small Business en Retail Management,https://www.dehaagsehogeschool.nl/studiekeuze/alles-over-aanmelden-en-inschrijven/collegegeld,E-commerce,E-commerce,1,1,6.0,33.333,57,13455,0,,0,2024.0,E-Commerce,,,E-commerce,E-commerce,,Associate degree,,80162,80162,Croho opleiding,croho_program,Economie en Bedrijf,Economie,0,,HBO,Associate degree,2023-09-01,13.0,120,Associate degree,Direct toelaatbaar,0,1,,,"Havo met profiel EM, CM, NG, NT.","Vwo met profiel EM, CM, NG, NT."
